,NMESES_DEUDA_NOR100_1M,MAX_NRO_CUOTAS_AM_8D_ATRASO_3M,AVG_DEUDA_NOR_12M,MAX_NRO_CUOTAS_AM_15D_ATRASO_3M,MAX_NRO_CUOTAS_AM_8D_ATRASO_1M,MAX_DA_VIGENTE_RCC_3M,MAX_NRO_CUOTAS_AM_15D_ATRASO_1M,NMESES_DEUDA_NOR100_12M,MAX_DEUDA_CPP_3M,CALIF_VIGENTE_RCC_1M,MAX_DEUDA_NOR_3M,TARGET_COBRANZA
280,1.0,0.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
281,0.0,0.0,53.016922,0.0,0.0,26.0,0.0,5.0,74.97,0.0,22.51,1
282,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
283,0.0,0.0,89.23462,0.0,0.0,22.0,0.0,11.0,39.95,1.0,100.0,0
284,0.0,1.0,63.341537,0.0,0.0,5.0,0.0,0.0,0.0,0.0,67.13,0
285,0.0,3.0,90.98231,2.0,1.0,25.0,1.0,11.0,17.23,1.0,100.0,0
286,0.0,3.0,61.53846,2.0,1.0,20.0,1.0,3.0,0.0,1.0,54.918,0
287,0.0,3.0,61.53846,2.0,1.0,25.0,1.0,3.0,0.0,1.0,54.918,0
288,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
289,1.0,0.0,92.30769,0.0,0.0,7.0,0.0,12.0,0.0,0.0,100.0,0
290,1.0,0.0,69.23077,0.0,0.0,0.0,0.0,9.0,0.0,0.0,100.0,0
291,0.0,3.0,61.889233,2.0,1.0,25.0,1.0,3.0,72.91,1.0,83.74,0
292,0.0,2.0,39.72231,0.0,1.0,10.0,0.0,5.0,4.61,2.0,4.61,0
293,1.0,0.0,91.666664,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
294,1.0,0.0,84.61539,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
295,1.0,0.0,92.30769,0.0,0.0,3.0,0.0,12.0,0.0,0.0,100.0,0
296,0.0,0.0,16.113077,0.0,0.0,10.0,0.0,1.0,0.0,3.0,0.0,0
297,1.0,3.0,76.40769,2.0,1.0,26.0,0.0,9.0,71.74,0.0,100.0,0
298,0.0,0.0,80.81,0.0,0.0,10.0,0.0,9.0,51.8,1.0,100.0,0
299,1.0,0.0,85.71429,0.0,0.0,0.0,0.0,6.0,0.0,0.0,100.0,0
300,0.0,3.0,84.073074,2.0,1.0,25.0,0.0,3.0,0.65,1.0,99.9,0
301,1.0,0.0,100.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,100.0,0
302,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
303,0.0,1.0,61.53846,0.0,1.0,0.0,0.0,6.0,0.0,1.0,54.918,1
304,1.0,1.0,92.30769,0.0,0.0,4.0,0.0,12.0,0.0,0.0,100.0,0
305,0.0,3.0,79.21077,3.0,1.0,26.0,1.0,8.0,100.0,1.0,80.53,0
306,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
307,1.0,1.0,92.30385,1.0,1.0,2.0,1.0,11.0,0.0,0.0,100.0,0
308,1.0,0.0,92.30769,0.0,0.0,25.0,0.0,12.0,0.0,0.0,100.0,0
309,1.0,0.0,69.23077,0.0,0.0,0.0,0.0,9.0,0.0,0.0,100.0,0
310,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
311,1.0,0.0,53.846153,0.0,0.0,2.0,0.0,7.0,0.0,0.0,100.0,0
312,0.0,1.0,83.333336,0.0,1.0,9.0,0.0,10.0,100.0,1.0,100.0,0
313,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
314,1.0,0.0,100.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,100.0,0
315,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
316,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
317,1.0,0.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
318,1.0,0.0,92.30769,0.0,0.0,2.0,0.0,12.0,0.0,0.0,100.0,0
319,1.0,0.0,46.153847,0.0,0.0,1.0,0.0,6.0,0.0,0.0,100.0,0
320,1.0,2.0,100.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
321,0.0,3.0,61.53846,2.0,1.0,7.0,1.0,3.0,0.0,0.0,54.918,1
322,0.0,3.0,61.53846,2.0,1.0,5.0,1.0,3.0,0.0,1.0,54.918,0
323,0.0,1.0,61.53846,0.0,1.0,25.0,0.0,4.0,0.0,1.0,54.918,0
324,0.0,3.0,81.57154,2.0,1.0,24.0,1.0,5.0,16.51,1.0,93.68,0
325,1.0,1.0,100.0,1.0,0.0,7.0,0.0,7.0,0.0,0.0,100.0,0
326,1.0,0.0,84.081535,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0
327,1.0,3.0,92.30769,3.0,1.0,7.0,1.0,12.0,0.0,0.0,100.0,1
328,1.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,0
329,1.0,1.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
330,1.0,0.0,92.30769,0.0,0.0,3.0,0.0,12.0,0.0,0.0,100.0,0
331,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
332,1.0,0.0,94.971664,0.0,0.0,30.0,0.0,11.0,60.34,0.0,100.0,0
333,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
334,1.0,1.0,92.30769,0.0,1.0,1.0,0.0,12.0,0.0,0.0,100.0,0
335,0.0,0.0,86.90385,0.0,0.0,28.0,0.0,11.0,70.25,1.0,100.0,0
336,1.0,0.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
337,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
338,1.0,0.0,100.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0
339,1.0,2.0,84.61539,0.0,1.0,2.0,0.0,11.0,0.0,0.0,100.0,0
340,0.0,1.0,83.12462,0.0,1.0,16.0,0.0,9.0,41.7,1.0,62.0,0
341,1.0,3.0,92.30769,3.0,1.0,2.0,1.0,12.0,0.0,0.0,100.0,0
342,1.0,1.0,91.666664,0.0,0.0,4.0,0.0,11.0,0.0,0.0,100.0,0
343,1.0,3.0,92.30769,2.0,1.0,5.0,0.0,12.0,0.0,0.0,100.0,0
344,0.0,2.0,84.61539,2.0,1.0,28.0,1.0,11.0,100.0,1.0,100.0,0
345,1.0,3.0,61.53846,2.0,1.0,19.0,0.0,4.0,49.36,0.0,100.0,1
346,1.0,1.0,92.30769,0.0,1.0,5.0,0.0,12.0,0.0,0.0,100.0,0
347,1.0,3.0,87.68769,3.0,1.0,0.0,1.0,10.0,0.0,0.0,100.0,1
348,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
349,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
350,1.0,2.0,92.30769,0.0,1.0,7.0,0.0,12.0,0.0,0.0,100.0,0
351,1.0,3.0,92.30769,2.0,1.0,1.0,0.0,12.0,0.0,0.0,100.0,0
352,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
353,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
354,1.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0
355,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
356,1.0,0.0,87.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,100.0,0
357,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
358,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
359,0.0,3.0,57.48,1.0,1.0,0.0,0.0,0.0,0.0,3.0,79.57,1
360,1.0,0.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
361,0.0,3.0,61.53846,2.0,1.0,1.0,1.0,3.0,0.0,1.0,54.918,0
362,1.0,0.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
363,1.0,0.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
364,1.0,1.0,92.30769,0.0,0.0,7.0,0.0,12.0,0.0,0.0,100.0,0
365,1.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0
366,1.0,1.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
367,0.0,2.0,79.76538,0.0,1.0,25.0,0.0,9.0,37.12,1.0,71.25,0
368,1.0,3.0,38.46154,1.0,1.0,4.0,0.0,5.0,0.0,0.0,100.0,0
369,0.0,3.0,73.28077,2.0,1.0,17.0,1.0,6.0,58.72,0.0,54.918,1
370,0.0,3.0,61.53846,1.0,1.0,16.0,0.0,3.0,0.0,1.0,54.918,1
371,1.0,1.0,84.653076,0.0,1.0,3.0,0.0,11.0,0.0,0.0,100.0,0
372,1.0,0.0,92.30769,0.0,0.0,2.0,0.0,12.0,0.0,0.0,100.0,0
373,1.0,0.0,91.666664,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
374,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
375,1.0,0.0,100.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
376,1.0,0.0,91.666664,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
377,0.0,1.0,87.14769,0.0,0.0,0.0,0.0,7.0,0.0,0.0,86.01,0
378,1.0,0.0,100.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,100.0,0
379,0.0,3.0,83.333336,3.0,1.0,19.0,1.0,10.0,100.0,1.0,100.0,1
380,1.0,0.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
381,0.0,0.0,92.286156,0.0,0.0,37.0,0.0,11.0,0.0,2.0,100.0,0
382,0.0,3.0,61.53846,2.0,1.0,22.0,1.0,3.0,78.076,1.0,54.918,0
383,1.0,2.0,92.30769,0.0,1.0,3.0,0.0,12.0,0.0,0.0,100.0,0
384,1.0,0.0,92.30769,0.0,0.0,2.0,0.0,12.0,0.0,0.0,100.0,0
385,0.0,3.0,46.365,3.0,1.0,27.0,1.0,5.0,100.0,1.0,0.0,0
386,1.0,2.0,66.29154,1.0,0.0,11.0,0.0,8.0,93.18,0.0,100.0,0
387,1.0,0.0,100.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,100.0,0
388,0.0,3.0,61.53846,2.0,1.0,3.0,1.0,3.0,0.0,1.0,79.3,0
389,1.0,2.0,92.30769,2.0,1.0,1.0,1.0,12.0,0.0,0.0,100.0,0
390,0.0,3.0,89.715385,3.0,1.0,1.0,1.0,5.0,0.0,0.0,95.85,1
391,1.0,1.0,92.30769,0.0,1.0,5.0,0.0,12.0,0.0,0.0,100.0,0
392,1.0,0.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
393,0.0,3.0,61.53846,2.0,1.0,7.0,1.0,3.0,0.0,1.0,54.918,1
394,0.0,3.0,61.53846,2.0,1.0,7.0,1.0,3.0,0.0,1.0,54.918,1
395,0.0,3.0,72.40769,2.0,1.0,25.0,1.0,5.0,78.076,1.0,91.41,0
396,1.0,0.0,84.61539,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
397,0.0,0.0,90.98231,0.0,0.0,76.0,0.0,8.0,4.17,3.0,95.83,0
398,1.0,0.0,92.30769,0.0,0.0,2.0,0.0,12.0,0.0,0.0,100.0,0
399,1.0,2.0,100.0,0.0,1.0,2.0,0.0,11.0,0.0,0.0,100.0,0
400,1.0,0.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
401,0.0,0.0,84.61539,0.0,0.0,0.0,0.0,11.0,100.0,0.0,100.0,0
402,1.0,0.0,91.80154,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
403,1.0,3.0,92.30769,3.0,1.0,7.0,1.0,12.0,0.0,0.0,100.0,0
404,1.0,2.0,92.30769,1.0,1.0,4.0,1.0,12.0,0.0,0.0,100.0,1
405,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
406,1.0,1.0,30.76923,0.0,0.0,0.0,0.0,4.0,0.0,0.0,100.0,0
407,1.0,2.0,92.30769,0.0,1.0,1.0,0.0,12.0,0.0,0.0,100.0,0
408,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
409,0.0,3.0,61.53846,2.0,1.0,25.0,1.0,3.0,0.0,1.0,54.918,0
410,1.0,0.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
411,1.0,2.0,87.379234,2.0,0.0,3.0,0.0,11.0,0.0,0.0,100.0,0
412,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
413,1.0,0.0,91.666664,0.0,0.0,1.0,0.0,11.0,0.0,0.0,100.0,0
414,1.0,1.0,92.30769,0.0,1.0,1.0,0.0,12.0,0.0,0.0,100.0,0
415,0.0,1.0,83.10923,0.0,1.0,16.0,0.0,10.0,67.9,1.0,100.0,0
416,1.0,1.0,90.94692,0.0,1.0,1.0,0.0,11.0,0.0,0.0,100.0,0
417,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
418,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
419,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
420,1.0,0.0,100.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0
421,1.0,1.0,92.30769,0.0,1.0,1.0,0.0,12.0,0.0,0.0,100.0,0
422,0.0,1.0,90.70923,0.0,1.0,26.0,0.0,9.0,2.09,0.0,100.0,0
423,0.0,3.0,2.6092308,2.0,1.0,0.0,1.0,0.0,0.0,0.0,5.29,0
424,0.0,3.0,88.888885,0.0,1.0,9.0,0.0,8.0,100.0,1.0,100.0,0
425,1.0,1.0,46.153847,0.0,0.0,0.0,0.0,6.0,0.0,0.0,100.0,0
426,1.0,0.0,92.30769,0.0,0.0,4.0,0.0,12.0,0.0,0.0,100.0,0
427,1.0,0.0,92.30769,0.0,0.0,43.0,0.0,12.0,0.0,0.0,100.0,0
428,1.0,1.0,100.0,1.0,1.0,1.0,1.0,10.0,0.0,0.0,100.0,0
429,1.0,0.0,100.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,100.0,0
430,1.0,0.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
431,1.0,1.0,92.30769,0.0,0.0,5.0,0.0,12.0,0.0,0.0,100.0,0
432,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
433,1.0,3.0,85.332306,3.0,1.0,7.0,1.0,11.0,0.0,0.0,100.0,0
434,1.0,0.0,84.61539,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
435,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
436,0.0,3.0,61.53846,2.0,1.0,25.0,1.0,3.0,78.076,1.0,91.02,0
437,0.0,3.0,61.53846,2.0,1.0,3.0,1.0,3.0,0.0,1.0,54.918,0
438,1.0,3.0,92.30769,1.0,1.0,3.0,0.0,12.0,0.0,0.0,100.0,0
439,1.0,0.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
440,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
441,1.0,0.0,92.30769,0.0,0.0,3.0,0.0,12.0,0.0,0.0,100.0,0
442,1.0,1.0,90.90909,1.0,1.0,1.0,1.0,10.0,0.0,0.0,100.0,0
443,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
444,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
445,1.0,2.0,74.778465,1.0,0.0,1.0,0.0,9.0,0.0,0.0,100.0,0
446,1.0,0.0,92.30769,0.0,0.0,2.0,0.0,12.0,0.0,0.0,100.0,0
447,1.0,0.0,92.30769,0.0,0.0,3.0,0.0,12.0,0.0,0.0,100.0,0
448,1.0,0.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
449,1.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,0
450,1.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0
451,1.0,0.0,92.30769,0.0,0.0,3.0,0.0,12.0,0.0,0.0,100.0,0
452,0.0,3.0,61.53846,2.0,1.0,0.0,1.0,3.0,0.0,0.0,54.918,0
453,0.0,3.0,61.53846,2.0,1.0,15.0,1.0,4.0,78.076,0.0,55.0,0
454,1.0,0.0,88.14923,0.0,0.0,0.0,0.0,9.0,0.0,0.0,100.0,0
455,0.0,3.0,49.942307,2.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,0
456,0.0,0.0,77.65769,0.0,0.0,45.0,0.0,1.0,15.65,2.0,84.9,0
457,1.0,2.0,92.30769,0.0,0.0,5.0,0.0,12.0,0.0,0.0,100.0,0
458,1.0,0.0,100.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
459,1.0,1.0,100.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,100.0,0
460,1.0,0.0,100.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
461,1.0,0.0,83.333336,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,0
462,1.0,0.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
463,1.0,1.0,92.30769,0.0,1.0,0.0,0.0,12.0,0.0,0.0,100.0,0
464,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
465,1.0,0.0,91.666664,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
466,0.0,3.0,76.92308,2.0,1.0,20.0,1.0,10.0,100.0,1.0,100.0,0
467,0.0,3.0,59.392307,3.0,1.0,27.0,1.0,5.0,100.0,2.0,0.0,1
468,1.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,0
469,1.0,0.0,92.30769,0.0,0.0,2.0,0.0,12.0,0.0,0.0,100.0,0
470,1.0,1.0,92.30769,1.0,0.0,3.0,0.0,12.0,0.0,0.0,100.0,0
471,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
472,0.0,3.0,85.424545,2.0,1.0,25.0,1.0,9.0,78.076,1.0,100.0,0
473,1.0,1.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
474,1.0,2.0,100.0,2.0,1.0,7.0,1.0,12.0,0.0,0.0,100.0,0
475,1.0,0.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
476,0.0,3.0,61.53846,2.0,1.0,25.0,1.0,3.0,78.076,1.0,54.918,0
477,1.0,0.0,92.30769,0.0,0.0,2.0,0.0,12.0,0.0,0.0,100.0,0
478,0.0,3.0,61.53846,2.0,1.0,0.0,1.0,4.0,0.0,0.0,54.918,0
479,1.0,3.0,92.30769,3.0,1.0,0.0,1.0,12.0,0.0,0.0,100.0,0
480,1.0,1.0,92.30769,0.0,1.0,3.0,0.0,12.0,0.0,0.0,100.0,0
481,1.0,0.0,92.30769,0.0,0.0,3.0,0.0,12.0,0.0,0.0,100.0,0
482,0.0,2.0,61.53846,2.0,0.0,6.0,0.0,5.0,0.0,1.0,54.918,0
483,0.0,1.0,84.61539,1.0,1.0,19.0,1.0,11.0,100.0,1.0,100.0,1
484,1.0,0.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
485,1.0,0.0,100.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0
486,1.0,1.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
487,0.0,3.0,61.53846,2.0,1.0,1.0,1.0,4.0,0.0,1.0,54.918,1
488,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
489,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,3.0,0.0,0
490,0.0,3.0,0.38076922,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
491,0.0,3.0,61.53846,2.0,1.0,25.0,1.0,4.0,78.076,1.0,100.0,0
492,1.0,1.0,92.30769,1.0,0.0,3.0,0.0,12.0,0.0,0.0,100.0,0
493,1.0,3.0,90.38308,1.0,1.0,6.0,0.0,11.0,0.0,0.0,100.0,0
494,0.0,3.0,53.846153,3.0,1.0,12.0,1.0,7.0,100.0,1.0,0.0,0
495,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
496,1.0,0.0,83.333336,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0
497,1.0,1.0,92.30769,0.0,0.0,6.0,0.0,12.0,0.0,0.0,100.0,0
498,0.0,2.0,61.53846,2.0,1.0,0.0,1.0,8.0,0.0,3.0,0.0,0
499,1.0,0.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
500,1.0,1.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
501,1.0,1.0,92.30769,0.0,1.0,6.0,0.0,12.0,0.0,0.0,100.0,0
502,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
503,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
504,1.0,3.0,87.45154,3.0,1.0,12.0,1.0,7.0,7.91,0.0,100.0,0
505,1.0,2.0,91.1,1.0,1.0,26.0,1.0,11.0,15.7,0.0,100.0,0
506,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
507,0.0,1.0,85.22615,0.0,0.0,16.0,0.0,11.0,92.06,1.0,100.0,0
508,1.0,2.0,92.30769,2.0,1.0,4.0,1.0,12.0,0.0,0.0,100.0,0
509,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
510,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
511,1.0,0.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
512,1.0,0.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
513,1.0,3.0,91.666664,2.0,1.0,4.0,1.0,11.0,0.0,0.0,100.0,0
514,0.0,3.0,86.78923,3.0,1.0,28.0,1.0,11.0,71.74,1.0,100.0,1
515,1.0,1.0,92.30769,0.0,0.0,4.0,0.0,12.0,0.0,0.0,100.0,0
516,0.0,1.0,83.034615,1.0,0.0,16.0,0.0,9.0,100.0,1.0,100.0,0
517,1.0,3.0,92.30769,3.0,1.0,5.0,1.0,12.0,0.0,0.0,100.0,0
518,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
519,1.0,2.0,86.05308,1.0,1.0,12.0,0.0,11.0,81.31,0.0,100.0,0
520,1.0,0.0,88.888885,0.0,0.0,0.0,0.0,8.0,0.0,0.0,100.0,0
521,0.0,2.0,85.53846,2.0,1.0,0.0,1.0,8.0,23.28,0.0,77.5,0
522,1.0,1.0,92.30769,0.0,1.0,5.0,0.0,12.0,0.0,0.0,100.0,0
523,0.0,3.0,17.829231,3.0,1.0,15.0,1.0,0.0,0.0,3.0,0.0,0
524,1.0,0.0,92.30769,0.0,0.0,2.0,0.0,12.0,0.0,0.0,100.0,0
525,1.0,1.0,92.30769,0.0,1.0,0.0,0.0,12.0,0.0,0.0,100.0,0
526,0.0,0.0,61.92077,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,1
527,1.0,2.0,92.30769,0.0,0.0,5.0,0.0,12.0,0.0,0.0,100.0,0
528,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
529,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
530,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
531,1.0,2.0,92.30769,0.0,1.0,1.0,0.0,12.0,0.0,0.0,100.0,0
532,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
533,1.0,1.0,92.30769,0.0,1.0,2.0,0.0,12.0,0.0,0.0,100.0,0
534,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
535,1.0,0.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
536,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
537,1.0,1.0,92.30769,1.0,0.0,7.0,0.0,12.0,0.0,0.0,100.0,0
538,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
539,1.0,3.0,69.23077,1.0,1.0,10.0,1.0,9.0,100.0,0.0,100.0,0
540,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
541,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
542,1.0,0.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
543,1.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,0
544,1.0,1.0,92.216156,0.0,0.0,2.0,0.0,6.0,0.0,0.0,100.0,0
545,1.0,0.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
546,1.0,0.0,92.30769,0.0,0.0,2.0,0.0,12.0,0.0,0.0,100.0,0
547,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
548,1.0,0.0,100.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
549,1.0,1.0,92.30769,0.0,0.0,8.0,0.0,12.0,0.0,0.0,100.0,0
550,1.0,2.0,100.0,0.0,0.0,7.0,0.0,12.0,0.0,0.0,100.0,0
551,1.0,0.0,92.30769,0.0,0.0,25.0,0.0,12.0,0.0,1.0,100.0,0
552,1.0,2.0,71.29692,0.0,1.0,9.0,0.0,9.0,86.11,0.0,100.0,0
553,0.0,0.0,63.686153,0.0,0.0,25.0,0.0,5.0,52.89,1.0,100.0,0
554,1.0,0.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
555,1.0,0.0,92.30769,0.0,0.0,3.0,0.0,12.0,0.0,0.0,100.0,0
556,0.0,3.0,61.53846,2.0,1.0,25.0,1.0,6.0,39.97,1.0,54.918,0
557,1.0,0.0,100.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
558,0.0,3.0,23.076923,3.0,1.0,13.0,1.0,3.0,100.0,1.0,0.0,0
559,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,1
560,1.0,3.0,90.605385,0.0,1.0,20.0,0.0,11.0,22.13,0.0,100.0,0
